"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"x51";"x52";"x53";"x54";"x55";"x56";"x57";"x58";"x59";"x60";"x61";"x62";"x63";"x64";"x65";"x66";"x67";"x68";"x69";"x70";"x71";"x72";"x73";"x74";"x75";"x76";"x77";"x78";"x79";"x80";"x81";"x82";"x83";"x84";"x85";"x86";"x87";"x88";"x89";"x90";"x91";"x92";"x93";"x94";"x95";"x96";"x97";"x98";"x99";"x100";"x101";"x102";"x103";"x104";"x105";"x106";"x107";"x108";"x109";"x110";"x111";"x112";"x113";"x114";"x115";"x116";"x117";"x118";"x119";"x120";"x121";"x122";"x123";"x124";"x125";"x126";"x127";"x128";"x129";"x130";"x131";"x132";"x133";"x134";"x135";"x136";"x137";"x138";"x139";"x140";"x141";"x142";"x143";"x144";"x145";"x146";"x147";"x148";"x149";"x150";"x151";"x152";"x153";"x154";"x155";"x156";"x157";"x158";"x159";"x160";"x161";"x162";"x163";"x164";"x165";"x166";"x167";"x168";"x169";"x170";"x171";"x172";"x173";"x174";"x175";"x176";"x177";"x178";"x179";"x180";"x181";"x182";"x183";"x184";"x185";"x186";"x187";"x188";"x189";"x190";"x191";"x192";"x193";"x194";"x195";"x196";"x197";"x198";"x199";"x200";"y"
4,97;-6;-2,59;4,79;-1,24;7;2,42;-10,34;11,55;-12,99;16,47;4,27;-7,29;1,72;24,33;11,94;5,67;8,5;8,49;33,71;13,88;20,23;16,57;4,77;0,28;7,58;3,72;-25,1;11,99;-8,17;-7,96;2,43;8,51;23,05;-8,44;-20,08;-1,68;-5,28;36,75;25,02;-19,95;0,91;-1,23;-2,25;-24,97;21,41;5,57;7,94;6,06;42,3;12,29;-21;-13,85;-19,64;-20,16;-2,31;-11,08;18,61;-10,49;12,36;49,27;-39,07;-17,56;25,5;-11,16;-37,58;-6,03;52,86;8,7;24,78;77,93;18,52;-0,28;2,2;-11,86;-9,01;-68,52;20,03;-53,87;-5,42;-0,95;27,76;-11,64;-81,12;2,57;-69,95;-96,22;24,08;-3,69;-63,16;-34,43;-10,09;-20,46;8,69;-105,58;-88,86;17,78;58,37;-54,66;-3,12;197,87;-14,63;-86,41;42,15;70,3;-14,96;104,96;8,32;-32,8;9,97;-14,97;21,38;-64,09;-13,03;39,85;-4,93;23,82;-26,87;-60,74;-0,83;86,57;-43,97;-6,31;-59,89;52,17;84,72;-89;-88,19;-13,31;-9,16;82,54;167,73;-60,26;-75,86;151,93;28,75;-29,1;-71,86;66,36;-43,09;-65,14;55,02;8,3;82,42;-48,26;8,42;315,19;-38,64;-330,65;-47,18;-83,37;45,08;-145,63;474,62;-124,88;-21,13;49,62;-7,41;138,33;131,49;150,47;160,43;26,64;-29,48;32,55;-0,11;189,52;-189,03;34,69;102,51;-116,93;-151,7;11,69;-392,33;-89,42;-59;-27,59;29,26;-43,94;-117,1;264,09;-23,01;-95,23;-182,95;110,45;117,85;-182,39;12,4;388,62;-6,01;254,7;243,59;-125,93;-113,85;-136,13;120,63;-267,48;-296,36;-65,79;-280,91;-22,06
-2,04;5,53;0,79;-3,22;-17,25;-21,89;0,14;7,88;-0,04;-19,04;15,02;3,17;-10,05;-0,15;24,6;14,34;-0,52;14,07;0,1;20,11;7,6;0,11;24,62;9,78;-6,33;-15,83;2,36;1,65;-8,25;-6,86;-15,91;1,45;0,96;34,3;0,59;-10,9;-7;-1,78;37,28;7,03;-6,13;8,82;-9,02;8,73;21,94;4,85;15,29;18,53;13,94;24,15;29,34;-36,34;17,72;-14,79;-27,83;-44,78;-29,87;21,25;15,75;16,29;-8,75;-2,02;-18,03;11,54;-20,58;-40,03;22,81;62,01;0,77;30,84;99,4;0,15;-10,83;6,41;-22,23;-44,4;-151,18;48,48;12,82;29,3;8,69;21,95;-16,18;-91,21;27,3;-146,22;-69,3;-7,12;0,57;-80,71;-21,08;-1,7;6,89;5,71;-137,43;-92,38;17,33;-37,71;-47,24;8,25;179,61;-32,45;-121,24;-9,57;97,29;15,17;94,31;-10,9;-36,44;-82,91;-7,05;53,63;-62,84;12,11;20,43;-28,86;43,62;-11,2;-48,58;69;146,72;-15,02;-15,66;10,93;109,75;29,64;-117,85;-79,81;14,46;-7,59;7,5;50,41;-110,67;-73;159,04;19,47;7,86;26,21;61,17;-174,29;-39,66;125,98;-18;44,3;109,61;-5,35;112,51;58,16;-480,69;-4,34;-118,66;8,61;-1,03;531,9;-93,06;110,1;-26,17;-27,93;88,63;113,63;130,74;227,56;-27,2;-42,71;38,03;39,76;222,15;-237,87;-16,33;115,72;21,05;-109,8;35,52;-643,57;-152,97;-109,75;-80,33;-164,76;36,05;-26,07;316,81;21,63;-134,36;-109,85;140,94;31,63;-232,92;37,15;527,58;0,64;234,29;314,56;-58,37;-216,75;-183,48;185,88;-257,11;-369,32;208,75;-266,06;-26,23
-4,91;-3,15;3,04;0,98;-4,33;-11,55;-6,56;7,82;-8,35;-17,33;7,96;-0,41;-6,49;1,17;11,26;-11,59;-0,68;0,89;0,03;7,02;9,88;5,27;16,32;6,25;-9,5;-1,87;7,79;-8,5;4,78;3,83;-3,78;-6,77;13,23;5,99;-4,04;0,92;3,52;-10,99;42,88;17,46;-1,24;29,03;-4,07;-0,4;9,17;10,79;4,43;18,63;23,1;34,57;31,8;-18,12;3,27;-6,93;-32,66;-20,27;-22,06;22,28;11,76;1,72;10,56;-8,96;-23,88;1,97;-8,51;15,14;8,57;11,95;3,73;13,59;85,86;18,92;-2,89;10,25;-20,83;-14,52;-96,66;23,95;-11,13;6,03;3,34;0,94;-19,81;-18,63;-11,79;-93,59;-65,31;17,63;2,94;-17,48;26,66;0,32;6,52;37,35;-86,56;-47,22;11,44;7,6;-0,88;30,51;153,09;-8,98;-69,78;15,05;14,11;-3,54;81,74;-0,61;-16,16;-39,87;-24,4;47,51;-13,61;-8,6;-69,62;-37,43;53,28;18,19;-3,18;40,39;95,25;-19,34;23,46;-18,87;57,92;12,28;-88,54;48,65;0,54;5,91;33,65;45,72;-108,32;75;-62,83;9,92;17,71;17,23;-29,73;-118,67;40,91;163,33;-5,87;37,49;39,36;-1,42;112,94;4,97;-324,57;-26,13;-32,64;18,31;-29,05;365,94;112,13;22,53;51,55;-40,2;97,9;76,25;91,55;122,07;4,87;18,32;-35,12;83,82;159,88;-29,47;-17,34;75,82;-30,12;-132,08;-16,14;-440,31;-99,57;-49,5;-107,74;-29,18;13,44;0,21;-33;-20,62;34,8;-86,16;45,86;60,1;-28,86;122,05;-104,55;-10,41;152,9;-24,21;-48,16;-150,47;51,43;84,07;-193,75;2,3;26,03;-211,18;1,35
-12,44;4,75;8,81;10,35;8,57;1,53;-18,54;-15,11;11,03;-11,99;7,97;17,5;-2,86;11,35;14,3;5,23;16,31;-9,7;4,25;18,18;4,51;16,24;7,61;-11,58;-9,31;-6,47;5,71;-4,41;13,41;-8,25;-19,34;11,34;11,37;-4,03;-13,19;-4,45;13,93;6,65;-2,39;22,55;-8,76;9,32;-3,23;4,95;-3,52;16,37;-22,47;14,63;13,42;17,71;5,85;-13,79;-9;-7,53;-14,73;3,63;-9,06;-7,66;8,71;-13,82;31,74;-11,32;0,66;15,65;-19,02;-5,2;-6,4;-12,41;2,85;13,51;3,74;29,39;19,33;13,74;7,47;-5,84;-4,93;12,28;-23,03;2,84;-3,35;1,14;-2,37;-8,31;20,11;14,32;18,82;-12,15;-40,59;-30,02;-21,29;-12,63;14,26;-4,99;10,78;10,41;-17,12;38,02;11,5;-15,16;-32,57;-21,38;-37,99;13,81;-14,54;6,8;-19,04;15,26;-14,46;-24,42;6,39;20,01;-59,99;29,64;27,4;20,25;28,07;-11,54;5,06;-5,92;-18,17;-35,23;-16,65;-33,21;-4,68;-30,19;33,45;-48,82;20,86;17,52;71,62;-20,61;63,8;-109,41;42,96;-13,44;-10,13;-47,87;46,7;-41,61;-70,68;-21,26;9,83;60,66;60,9;8,41;-114,42;-33,25;54,68;-0,25;1,43;11,28;101,91;-25,18;-80,57;-75,67;78,79;3,65;-50,43;-2,48;-35,73;55,5;55,84;-68,77;-1,53;-67,24;-41,19;2,17;-24,06;68,97;-116,04;-12,89;27,79;-110,39;-10,86;120,3;-95,35;100,75;-36,5;33,42;116,13;2,65;26,31;61,94;57,59;66,31;-18,37;15,34;55,13;10,8;-23,32;64,52;-18,62;21,09;-39,04;51,32;46,71;-21,93;-172,83;-35,76;-3,66
-0,74;0,74;3,34;3,42;1,57;0,82;-6,41;1;2,29;0,86;12,18;21,94;-6,76;12,73;13,75;-2,28;11,6;1,92;8,55;15,77;2,18;9,26;17,75;11,38;3,23;-1,91;8,18;-17,9;-1,45;-13,64;-25,8;-11,37;9,54;15,17;-3,93;-14,53;-7,17;-2,2;23,38;-0,75;16,74;15,36;-8,89;-5,02;-2,1;-20,48;10,29;4,29;5,56;31,22;15,19;-12,03;-14,13;1,65;-11,58;-5;-3,28;8,99;21,74;-4,94;6,71;23,14;-15,94;2,58;-26,48;-4;8,97;13,88;21,68;11,83;60,21;39,63;19,2;-2,73;-20,18;-10,91;-69,04;13,28;24,12;-41,39;3,27;5,49;-13,7;-28,52;-8,68;-69,3;-73,82;15,48;-11,4;-26,81;4,65;-24,42;41,1;28,93;-92,65;-97,58;-51,41;-5,34;-22,51;-4,77;136,71;-17,16;-66,37;-25,41;25,81;49,4;110,76;7,55;-22,93;-34,39;30,95;15,39;-49,95;65,97;7,27;-13,86;-24,04;-7,63;-24,91;14,53;96,88;-8,19;0,62;17,31;55,56;30,86;-57,99;-16,85;-33,79;60,74;31,15;108,8;-87,47;14,84;64,11;2,19;18,74;23,61;31,44;-42,18;-7,2;97,74;8,23;11,76;-24,94;-23,75;302,08;28,53;-351;48,64;-48,87;-16,4;-126,41;417,87;21,71;-93,55;16,12;76,55;130,99;128,86;114,04;114,53;50,46;-17,01;5,73;-23,07;188,03;-98,81;15,95;-17,38;-29,02;-113,34;1,04;-341,34;-55,59;-46,17;-34,5;-57,54;-44,5;172,24;101,6;17,39;-34,83;-238,67;72,94;122,14;-111,28;69,18;99,49;43,63;248,55;55,41;73,28;-83,59;-3,39;71,97;-241,91;-123,49;-128,03;-208,39;29,1
-5,98;-1,83;-8,22;4,77;-4,3;13,25;0,7;-28,74;15,9;-15,64;26,65;10,68;-0,43;6,09;7,27;21,74;2,81;-3,31;2,63;34,71;5,97;5,6;1,18;6,57;4,48;4,91;19,93;-16,89;-0,55;-19,62;1,56;31,99;12,39;24,97;22,11;-15,23;-5,65;-4,78;20,38;-16,8;11,51;4,68;-1,8;-7,44;13,76;-14,09;-20,17;8,39;-6,78;20,02;-6,14;9,45;20,89;4,29;-5,64;15,34;4,15;-34,61;16,04;-11,77;-14,39;45,36;-18,73;-31,07;1,54;-19,25;9,41;-11,49;3,27;17,38;18,27;4,82;-6,9;11,56;-0,22;-3,16;-10,76;29,5;19,09;-34,11;8,62;11,92;-8,82;-14,23;32,82;8,11;-29,75;17,37;-86,62;-80,01;-16,86;-8,04;8,23;-19,72;-8,84;3,01;-26,59;-68,15;20,67;-74,73;36,59;-4,33;-69,55;-28,95;-19,53;22,43;19,87;-29,5;-38,11;-44,86;17,05;20,1;-100,79;58;100,36;74,21;-25,07;-53,41;-15,02;-7,68;22,96;-18,54;-71,13;21,76;-13,6;-23,51;12,07;-115,09;-29,67;13,57;-20,64;-0,08;149,67;-182,31;274,12;-6,56;32,83;39,38;140,44;10,19;-174,51;-52,27;-9,23;-31,08;-28,69;-6,7;94,03;59,08;-78,51;40,93;-102,03;-27,03;-42,81;64,86;-204,97;22,84;-23,96;70,07;90,89;30,56;-3,09;46,11;-17,88;-168,58;62,4;-177,87;35,94;-96,29;68,7;-61,45;124,59;-101,63;75,63;-90,87;2,55;96,89;-39,86;53,09;48,46;120,95;376,83;70,67;-128,54;-70,37;133,78;-66,13;-234,42;42,34;558,68;-24,13;57,67;237,69;76,34;30,69;-153,8;83,03;-83,94;-353,52;52,59;-49,36;15,74
-8,37;-3,65;-3,31;6,09;-4,73;-7,82;-0,01;-4,55;17,18;-12,32;10,61;10,23;-12,22;1,56;10,56;17,74;6,27;5,13;-6,25;13,68;7,69;-10,38;11,58;27,11;-0,98;-2,84;-1,31;-9;-4,29;1,69;-10,24;13,64;3,95;18,49;1,9;-4,6;6,14;2,6;46,74;-0,05;7,94;-4,5;-21,04;2,27;17,38;-3,39;0,7;7,18;-3,3;30,45;13,74;-5,17;9,28;-16,52;-12,12;-32,73;-45,17;11,07;13,86;-14,96;-8,41;3,19;-25,09;0,45;-15,45;-21,35;10,36;22,46;7,33;3,14;62,43;-6,46;11,33;21,18;-21,32;-11,75;-123,39;14,87;17,96;3,74;-4,84;19,09;-6,56;-39,19;-0,89;-113,74;-41,93;1,47;-1,19;-25,09;-23,23;-14,23;-0,56;-9,58;-102,21;-60,74;2,31;-13,22;-45,77;5,71;83,12;-41,36;-41,58;-19,71;43,84;4,99;100,05;8,45;-14,96;-29,21;37,34;13,05;-21,25;8,04;33,86;-1,28;-17,73;-22,96;-36,11;39,64;130,19;11,28;-21,54;17,07;76,85;-80,07;-52,87;-69,32;-47,36;5,88;-20,48;-0,51;-16,67;-31,84;127,02;-42,93;4,61;-38,19;26,51;-192,51;-41,73;-14,7;12,06;31,27;143,34;-28,61;71,22;35,73;-402,38;29,32;-67,26;2;57,12;363,67;-103,76;39,45;-17,2;-26,25;69,32;106,04;48,65;60,32;-7,06;-17,46;30,3;32,42;161,24;-107,31;-10,85;14,74;11,39;-141,49;-3,69;-625,47;-94,54;-62,76;63,65;-47,5;4,8;-33,34;158,26;11,49;-80,41;-142,15;-1,49;-15,18;-94,28;-46,21;335,06;-11,88;197,72;163,6;-16,03;-106,77;-96,33;83,95;-176,31;-219,21;70,5;-214,9;-79,47
1,81;-5,76;-7,69;0,13;-2,84;0,63;-0,09;-6,95;2,54;-15,44;7,37;-0,09;-17,35;5,92;18,07;0,57;-0,2;2,84;-11,26;21,3;2,11;5,91;11,2;12,49;-9,69;-6,37;7,46;-18,64;-1,25;-11,5;0,42;4,95;1,86;12,77;11,47;-4,12;0,41;-1,78;36,66;-14,96;20,43;6,86;-1,83;-6,03;29,92;-10,96;-2,26;16,45;14,07;42,89;17,77;-10,99;25,86;8,97;2,48;10,35;-10,19;-0,71;17,47;-14,27;-26,65;30,99;-23,62;-23,91;-4,03;-4,4;48,45;12,25;11,33;19,92;66,2;29,18;-6,11;-5,69;-20,71;-15,44;-50;17,47;45,02;-6,77;24,78;1,85;-19,07;-39,39;24,5;-42,54;-111,87;50,2;-23,62;-31,2;-18;-13,9;18,91;16,63;-93,02;-112,53;-19,05;-91,07;-22,45;1,38;171,82;-8,1;-67,9;-42,18;23,89;27,38;125,87;-16,48;-5,94;-66,5;30,58;16,91;-64,79;14,95;32,72;-3,2;24,69;-41,13;-21,43;79,41;87,04;18,41;0,12;62,12;30,67;30,5;-80,69;-41,41;-90,46;21,43;-52,9;178,91;-42,33;-60,24;63,81;-4,76;57,12;114,33;47,57;-13,75;-49,59;25,17;-20,62;-42,39;-60,43;-21,82;437,6;74,98;-344,76;26,57;-32,91;-29,48;-202,82;465,03;-37,22;73,67;-28,41;-21,59;147,37;185,77;126,84;135,84;-16,33;-27,37;1,98;-66,43;189,95;-89,89;2,86;0,03;139,39;-160,92;26,37;-383,33;-61,69;10,4;-28,81;88,6;62,88;98,74;161,03;-10,31;-1,56;-305,09;69,23;-32,24;-107,39;25,05;147,08;14,81;302,34;96,76;80,82;-17,88;-46,21;68,16;-243,95;-101,25;256,87;-294,83;64,93
7,44;1,15;15,88;3,41;-3,11;1,63;-1,38;-4,68;-0,5;-9,73;19,16;10,16;-8,69;9,98;11,16;3,6;23,46;-0,97;9,35;42,39;-3,34;0,72;20,02;7,36;0,35;-11,16;8,68;4,41;1,21;-24,53;-30,24;-17,74;8,18;16,45;-10,43;-8,37;-3,83;-2,34;12,28;8,07;6,45;24,97;8,31;3,67;-20,55;-20,73;2,45;1,44;0,8;12,03;24,3;-28,24;8,68;-8,1;-5,66;-4,41;-4,8;13,31;22,22;7,76;9,95;7,82;-10,33;11,76;-13,63;-9,56;-1,04;40,62;1,42;38,21;46,41;16,93;19;-4,78;-8,7;-0,33;-57,22;25,66;13,31;12,08;-19,12;12,75;-31,96;-76,28;22,45;-43,85;-51,88;13,15;-30,06;-65,82;-22,46;-15,8;-5,45;32,8;-58,64;-39,59;-26,72;3,1;-25,95;9,36;108,56;-71,72;-110,34;-35,74;55,81;2,51;48,62;-0,63;-23,24;-47,72;-13,32;34,9;-108,14;60,06;33,54;-14,49;-19,88;-37,9;-54,2;11,62;60,18;-51,72;8,88;5,41;38,03;26,83;-67,59;-46,47;-16,95;14,35;36,39;80,82;-87,53;-85,17;105,9;-9,98;-12,77;-84,37;69,67;-50,72;-62,93;102,81;33,1;78;32,55;-8,31;133,88;3,4;-197,84;55,26;-76,36;-20;-59,01;245,71;-67,74;-45,43;71,84;12,13;52,58;78,12;104,77;220,57;44,99;-39,4;0,69;-58,12;93,63;-159,48;-68,97;78,53;-140,87;-83,87;33,2;-285,19;-85,13;-13,79;-115,86;2,52;-28,22;96,16;249,83;27,15;-41,17;-61,21;176,71;65,21;-192,9;92,83;246,11;7,21;120,94;185,22;-41,75;-38,6;-84,37;127,95;-126,08;-203,7;-323,65;-179,82;-28,02
-0,96;-2,23;-2,41;14,47;-8,38;-4,32;-5,37;-11,63;12,55;-3,25;15,86;-4,23;-7,72;-4,44;15,26;13,89;-6,22;-9,16;-21,56;21,43;7,84;3,74;-0,07;4,76;-1,93;-7,55;13,31;-14,17;-17,27;-16,97;-23,82;19,43;7,61;13,21;-8,76;43,04;-9,72;-12,46;28,32;3,75;13,36;20,55;4,81;5,52;20,29;-21,21;-13,52;28,07;26,54;28,09;31,78;-18,87;64,96;-0,45;-10,14;1,81;19,86;-22,65;43,99;23,95;-94,02;58,12;-17,39;-58,46;1,4;-25,42;40,13;2,01;15,57;20,83;61,16;-29,08;-41,27;-7,73;-23,74;4,43;-64,48;37,1;45,41;28,31;26,4;-3,25;0,48;-23,05;28,25;-65,12;-87,07;22,34;-50,87;-84,48;-7,17;15,18;-19,57;-12,17;-100,72;-103,19;32,46;-108,02;38,04;-75,5;216,47;-15,62;-85,39;-35,79;8,42;16,96;135,99;-4,27;-41,57;-9,35;17,53;32,9;-74,06;-20,28;47,63;34,07;10,69;-10,37;-16,28;45,68;115,81;84,17;-49,08;83,9;70,1;92,47;-109,28;-49,41;-26,75;-91,72;-116,35;150,12;105,73;-147,12;183,08;11,91;95,07;136,67;107,35;-15,31;-120,58;46,84;-5,76;-60,73;-96,01;48,96;419,07;66,56;-423,35;-27,6;-78,62;-73,91;-232,82;503,87;-114,95;78,89;6,49;-24,66;183,62;139,08;169,09;72,92;-52,87;-128,22;47,07;-108,44;248,01;-73,05;75,87;-88,03;194,44;-108,71;65,24;-256,36;-47,17;73,24;-136,07;-120,88;27,39;58,08;297,55;33,48;-111,84;-283,44;123,5;-140,37;-192,08;48,43;388,6;-91,96;282,53;193,42;24,19;-123,64;-124,26;94,08;-324,55;-261,92;216,08;-228,3;33,95
2,03;5,23;2,35;-9,04;-3,92;-1,79;-2,5;-2,79;0,73;-11,24;16,99;9,75;11,03;13,41;20,78;3,69;18,86;0,5;6,27;21,86;8,42;23,11;13,49;-12,37;-0,48;-4,59;9,43;4,03;3,55;-20;-18,73;-0,55;16,82;17,46;3,64;-24,53;-4,96;-2,47;1,2;-0,85;8,82;30,32;9,33;8,65;-0,44;-19,5;-10,89;-2,94;-5,2;5,77;-8,1;-22,09;9;-1,96;-27,27;-8,96;-15,67;-3,02;21,21;25,74;-3,2;24,87;7,93;12,53;-12,45;-6,32;33,09;5,8;-9;38,96;30,95;24,04;3,78;4,1;1,67;-2,44;-58,25;38,18;26,15;10,31;-0,97;0,02;-9,73;-44,29;18,96;-39,17;-9,68;-17,72;-39,68;-62,74;17,56;-10,7;4,23;32,06;-22,55;22,03;-35,8;-37,15;-10,35;-27,02;39,9;-49,59;-143,97;-41,09;53,49;25,9;-44,02;-10,57;-29,61;-46,97;-66,89;63,86;-120,57;36,73;8,27;10,9;-26,85;-24,35;-34,41;41,28;0,15;-37,28;-19,93;27,33;18,41;25,22;-37,74;-49,92;91,49;40,71;-7,61;-25,1;-61,11;-97,96;129,57;22,2;-1,07;-40,2;75,66;-41,02;-80,59;85,59;9,71;21,18;95,56;-40,21;-167,97;33,99;-4,65;64,7;-73,67;-8,7;75,48;26,7;-44,04;1,48;45,06;26,2;-11,18;-35,57;33,14;194,7;10,32;-51,65;7,47;1,66;-10,38;-89,32;-39,59;25,57;-78,28;-41,2;21,2;-148,08;-75,6;17,28;-108,27;-11,72;-17,99;33,58;239,72;-25,91;-45,87;162,64;149,18;46,56;-191,04;132,59;272,59;4,57;-68,83;215,05;-20,73;-62,01;-82,18;142,18;-19,85;-250,53;-104,9;-43,16;-13,48
3,84;-9,25;-6,35;8,1;-3,87;2,31;-4,91;-7,73;4,75;-0,37;12,23;8,88;1,92;19,04;4,9;2,42;-0,49;11,71;-7,29;17,33;10,79;5,75;15,32;3,29;-3,18;6,69;13,43;-15,49;-3,04;-10,04;-7,83;2,36;-3,55;17,48;2,07;-8,09;2,24;-1,36;22,98;17;-0,6;6,35;5,37;0,11;25,58;19,17;5,15;25,7;4,92;27,59;10,82;-4,6;-3,33;-23,07;-8,05;4,53;3,11;7,83;2,47;5,61;-0,81;-35,81;-1,27;5,68;-10,91;-8,58;24,41;22,87;0,61;20,73;23,19;30,36;5,15;-8,75;-6,74;-11,44;4,95;9,14;-11,75;-25,2;25,71;7,57;-19,36;-39,78;13,35;13,87;-44,97;32,41;-13,91;-28,87;-15,17;-31,2;-4,71;9,46;-2,94;-24,98;24,64;14,67;-43,9;8,27;113,66;-22,66;-57,36;23,96;45,02;-10,03;59,57;45,41;-3,7;9,48;-22,69;17,16;-68,42;-62,17;48,85;-4,95;36,78;-50,07;-36,01;78,44;7,85;33,46;-1,98;-15,47;3,35;39,89;-49,7;-67,93;-24,77;2,02;12,55;104,3;-67,88;-53,39;76,32;6,64;13,13;12,43;36,99;11,16;-25,36;7,73;-11,32;23,14;-103,92;-28,9;177,04;1,72;-70,2;-43,38;-50,25;37,8;-83,28;147,94;-64,09;51,63;-28,61;-84,54;86,14;44,33;58,18;156,81;10,67;-8,37;7,71;-31,01;75,03;-108,27;57,03;38,33;40,04;-33,62;8,88;30,14;7,51;-45,6;39,27;100,46;1,5;-179,82;182,29;-61,43;1,66;-91,29;52,74;46,43;-104,37;-9,06;239,99;3,33;100,8;156,28;-50,76;-18,07;-80,59;78,78;-77,76;-152,58;329,52;-95,32;67,88
-2,47;2,58;3,7;8,7;1,75;-18,06;-3,64;6,74;10,47;-1,08;14,62;14,45;-3,27;14,02;0,38;3,31;15,47;4,04;-9,25;9,97;10,49;9,99;21,3;-3,57;6,48;5,42;7,35;-9,28;-3,51;-9,67;-13,74;6,07;7,86;30,44;0,02;-9,04;6,87;9,5;6,83;-13,8;17,64;20,8;-0,85;4,81;4,11;-27,48;8,74;1,83;2,84;30,22;25,09;-17,17;4,38;3,99;-10,03;-6,57;11,17;16,3;15,22;11,35;-24,24;20,77;9,07;-21,37;-3,55;-21,17;21,88;40,46;8,4;41,08;23,37;27,13;6,78;-9,42;-18,14;5,64;-12,83;32,64;30,76;-41,11;1,4;10,62;-3,5;-64,58;22,96;-7,52;-39,96;25,98;-12,96;-63,78;-9,63;-15,39;21,72;8,81;-32,91;-78,28;-35,76;-41,61;-45,38;0,4;112,85;-14,12;-108,7;-37,22;66,76;20,04;106,18;13,69;-28,83;2,1;35,52;62,2;-80,31;38,13;18,01;-13,73;-44,39;-15,22;-31,11;17,19;49,97;39,6;-17,42;54,92;43,62;38,86;-50,39;-87,71;-47,53;32,41;-27,4;129,34;-101,76;-82,93;95,71;-21,03;25,77;29,62;61,33;-17,71;-34,05;82,99;13,03;-45,2;-103,33;-30,93;271,54;29,64;-190,01;53,75;-86,07;-37,12;-98,02;264,45;-63,5;-78,59;-35,71;53,08;90,26;84,74;73,1;218,12;36,6;-31,68;15,71;49,33;127,53;-147,6;1,2;-79,91;62,22;-6,74;19,66;-26,87;23,15;-22,66;-83,48;13,71;0,27;182,2;242,2;-11,07;-55,56;-202,37;101,79;41,14;-134,93;45,09;342,69;83,83;181,55;235,03;122,02;-50,43;-124,41;164,9;-144,68;-236,53;-58,27;-131,82;83,51
1,76;0,21;-9,74;7,7;-7,19;4,4;1,12;-7,07;2,03;-9,3;15,44;2,33;-3,86;-0,71;20,72;4,54;5,35;4,73;-6,78;25,3;8,72;16,31;16,35;-5,84;-1,99;10,39;13,02;-4,62;3,22;-26,32;7,67;7,08;6,3;20;1,88;-6,66;1,95;-0,71;17,66;12,52;-8,03;13,59;-1,57;-5,44;18,58;18,6;-10,63;15,42;10,08;26,07;35,56;-24,6;9,71;-13,28;-24,38;-19,69;-6,55;-7,49;-6,52;9,16;-4,54;-18,18;-10,99;-1,83;-7,64;2,43;-2,81;1,42;0,64;37,96;63,71;17,19;-5,88;9,17;-7,96;-17,88;-63,32;12,12;-28,7;-36,93;15,33;-1,91;-8,1;-33,55;42,12;-42,4;-35,13;-0,96;-54,46;-53,49;-1,35;-2,51;7,38;15,82;-54,63;-32,47;26,12;19,3;-13,37;-37,41;104,74;27,69;-115,98;34,08;23,49;-12,19;40,91;27,05;-10,28;20,62;-40,68;48,07;-130,02;-38,09;50,12;35,39;43,93;-49,88;-16,05;40,37;38,73;27,48;-34,22;-23,9;29,08;32,68;-52,01;-94,25;15,45;6,3;11,37;74,12;-40,14;-137,87;116,91;10,56;29,43;49,14;102,32;-66,71;-94,94;13,7;-21,23;-28,15;9;-0,26;76,84;7,27;-156,93;-52,41;-41,07;40,74;-13,8;246,29;-62,5;22,42;-55,98;-21,61;22,01;60;74,19;183,84;2,24;-76,7;19,82;-86,93;83,47;-83,46;79,26;-3,17;99,21;-70,4;35,61;-280,95;-72,86;90,01;-66,95;31,17;23,83;-49,57;245;-19,39;-13,87;-34,84;122,64;60,56;-136,6;64,78;260,26;39,28;91,9;135,16;28,75;-103,31;-57,75;113,93;-102,86;-175,84;276,41;-177,64;36,11
